movieId	title	genres	item_id	i_genre_c	i_title_c
2826	13th Warrior, The (1999)	Action|Horror|Thriller	2234	78	10
2827	Astronaut's Wife, The (1999)	Sci-Fi|Thriller	2235	292	195
2828	Dudley Do-Right (1999)	Children's|Comedy	2236	160	839
2829	Muse, The (1999)	Comedy|Drama	2237	185	1921
2830	Cabaret Balkan (Bure Baruta) (1998)	Drama	2238	238	488
2833	Lucie Aubrac (1997)	Romance|War	2239	289	1707
2834	Very Thought of You, The (1998)	Comedy|Romance	2240	206	2969
2835	Chill Factor (1999)	Action|Thriller	2241	92	555
2836	Outside Providence (1999)	Comedy	2242	176	2111
2837	Bedrooms & Hallways (1998)	Comedy|Romance	2243	206	283
2839	West Beirut (West Beyrouth) (1998)	Drama	2244	238	3020
2840	Stigmata (1999)	Thriller	2245	295	2688
2841	Stir of Echoes (1999)	Thriller	2246	295	2692
2842	Best Laid Plans (1999)	Crime|Drama	2247	216	303
2843	Black Cat, White Cat (Crna macka, beli macor) (1998)	Comedy|Romance	2248	206	350
2844	Minus Man, The (1999)	Drama|Mystery	2249	247	1837
2846	Adventures of Milo and Otis, The (1986)	Children's	2250	159	50
2847	Only Angels Have Wings (1939)	Drama	2251	238	2083
2848	Othello (1952)	Drama	2252	238	2097
2849	Queens Logic (1991)	Comedy|Drama	2253	185	2296
2851	Saturn 3 (1979)	Adventure|Sci-Fi|Thriller	2254	139	2463
2852	Soldier's Story, A (1984)	Drama	2255	238	2597
2853	Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)	Horror	2256	271	619
2856	I Saw What You Did (1965)	Thriller	2257	295	1389
2857	Yellow Submarine (1968)	Animation|Musical	2258	156	3112
2858	American Beauty (1999)	Comedy|Drama	2259	185	112
2859	Stop Making Sense (1984)	Documentary	2260	234	2694
2860	Blue Streak (1999)	Comedy	2261	176	388
2861	For Love of the Game (1999)	Comedy|Drama	2262	185	1024
2862	Caligula (1980)	Drama	2263	238	492
2863	Hard Day's Night, A (1964)	Comedy|Musical	2264	200	1255
2864	Splendor (1999)	Comedy	2265	176	2642
2865	Sugar Town (1999)	Comedy	2266	176	2716
2866	Buddy Holly Story, The (1978)	Drama	2267	238	468
2867	Fright Night (1985)	Comedy|Horror	2268	195	1072
2868	Fright Night Part II (1989)	Horror	2269	271	1073
2870	Barefoot in the Park (1967)	Comedy	2270	176	252
2871	Deliverance (1972)	Adventure|Thriller	2271	140	755
2872	Excalibur (1981)	Action|Drama|Fantasy|Romance	2272	65	907
2874	Pajama Game, The (1957)	Comedy	2273	176	2115
2875	Sommersby (1993)	Drama|Mystery|Romance	2274	248	2608
2876	Thumbelina (1994)	Animation|Children's	2275	144	2831
2877	Tommy (1975)	Drama|Musical	2276	245	2864
2879	Operation Condor (Feiying gaiwak) (1990)	Action|Adventure|Comedy	2277	9	2086
2880	Operation Condor 2 (Longxiong hudi) (1990)	Action|Adventure|Comedy	2278	9	2087
2881	Double Jeopardy (1999)	Action|Thriller	2279	92	809
2882	Jakob the Liar (1999)	Drama	2280	238	1470
2883	Mumford (1999)	Comedy	2281	176	1903
2884	Dog Park (1998)	Comedy|Romance	2282	206	797
2885	Guinevere (1999)	Drama|Romance	2283	251	1220
2886	Adventures of Elmo in Grouchland, The (1999)	Children's|Comedy	2284	160	49
2888	Drive Me Crazy (1999)	Comedy|Romance	2285	206	829
2889	Mystery, Alaska (1999)	Comedy	2286	176	1956
2890	Three Kings (1999)	Drama|War	2287	261	2825
2891	Happy, Texas (1999)	Comedy	2288	176	1252
2893	Plunkett & MaCleane (1999)	Action|Drama	2289	64	2207
2894	Romance (1999)	Drama|Romance	2290	251	2407
2896	Alvarez Kelly (1966)	Western	2291	297	108
2897	And the Ship Sails On (E la nave va) (1984)	Comedy|War	2292	213	144
2898	Dark Half, The (1993)	Horror|Mystery	2293	272	714
2899	Gulliver's Travels (1939)	Adventure|Animation|Children's	2294	97	1221
2900	Monkey Shines (1988)	Horror|Sci-Fi	2295	275	1863
2901	Phantasm (1979)	Horror|Sci-Fi	2296	275	2172
2902	Psycho II (1983)	Horror|Thriller	2297	277	2279
2903	Psycho III (1986)	Horror|Thriller	2298	277	2280
2904	Rain (1932)	Drama	2299	238	2308
2905	Sanjuro (1962)	Action|Adventure	2300	2	2457
2906	Random Hearts (1999)	Drama|Romance	2301	251	2318
2907	Superstar (1999)	Comedy	2302	176	2732
2908	Boys Don't Cry (1999)	Drama	2303	238	420
2912	Limey, The (1999)	Action|Crime|Drama	2304	57	1635
2913	Mating Habits of the Earthbound Human, The (1998)	Comedy	2305	176	1776
2915	Risky Business (1983)	Comedy	2306	176	2378
2916	Total Recall (1990)	Action|Adventure|Sci-Fi|Thriller	2307	34	2874
2917	Body Heat (1981)	Crime|Thriller	2308	233	395
2918	Ferris Bueller's Day Off (1986)	Comedy	2309	176	971
2919	Year of Living Dangerously (1982)	Drama|Romance	2310	251	3111
2920	Children of Paradise (Les enfants du paradis) (1945)	Drama|Romance	2311	251	548
2921	High Plains Drifter (1972)	Western	2312	297	1312
2922	Hang 'em High (1967)	Western	2313	297	1246
2923	Citizen's Band (a.k.a. Handle with Care) (1977)	Comedy	2314	176	574
2924	Drunken Master (Zui quan) (1979)	Action|Comedy	2315	43	836
2925	Conformist, The (Il Conformista) (1970)	Drama	2316	238	625
2926	Hairspray (1988)	Comedy|Drama	2317	185	1229
2927	Brief Encounter (1946)	Drama|Romance	2318	251	451
2928	Razor's Edge, The (1984)	Drama	2319	238	2325
2929	Reds (1981)	Drama	2320	238	2343
2931	Time of the Gypsies (Dom za vesanje) (1989)	Drama	2321	238	2841
2932	Days of Heaven (1978)	Drama	2322	238	721
2933	Fire Within, The (Le Feu Follet) (1963)	Drama	2323	238	983
2935	Lady Eve, The (1941)	Comedy|Romance	2324	206	1575
2936	Sullivan's Travels (1942)	Comedy	2325	176	2719
2937	Palm Beach Story, The (1942)	Comedy	2326	176	2120
2938	Man Facing Southeast (Hombre Mirando al Sudeste) (1986)	Drama	2327	238	1733
2939	Niagara (1953)	Drama|Thriller	2328	259	1991
2940	Gilda (1946)	Film-Noir	2329	264	1128
2941	South Pacific (1958)	Musical|Romance|War	2330	280	2620
2942	Flashdance (1983)	Drama|Romance	2331	251	999
2943	Indochine (1992)	Drama|Romance	2332	251	1430
2944	Dirty Dozen, The (1967)	Action|War	2333	94	786
2945	Mike's Murder (1984)	Mystery	2334	282	1830
2946	Help! (1965)	Comedy|Musical	2335	200	1294
2947	Goldfinger (1964)	Action	2336	1	1164
2948	From Russia with Love (1963)	Action	2337	1	1077
2949	Dr. No (1962)	Action	2338	1	817
2950	Blue Lagoon, The (1980)	Adventure|Drama|Romance	2339	127	386
2951	Fistful of Dollars, A (1964)	Action|Western	2340	95	994
2952	Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)	Crime|Thriller	2341	233	1253
2953	Home Alone 2: Lost in New York (1992)	Children's|Comedy	2342	160	1330
2956	Someone to Watch Over Me (1987)	Action|Crime|Thriller	2343	63	2603
2959	Fight Club (1999)	Drama	2344	238	977
2961	Story of Us, The (1999)	Comedy|Drama	2345	185	2697
2963	Joe the King (1999)	Crime|Drama	2346	216	1491
2964	Julien Donkey-Boy (1999)	Drama	2347	238	1503
2965	Omega Code, The (1999)	Action	2348	1	2060
2966	Straight Story, The (1999)	Drama	2349	238	2698
2967	Bad Seed, The (1956)	Drama|Thriller	2350	259	231
2968	Time Bandits (1981)	Adventure|Fantasy|Sci-Fi	2351	133	2838
2969	Man and a Woman, A (Un Homme et une Femme) (1966)	Drama|Romance	2352	251	1739
2970	Fitzcarraldo (1982)	Adventure|Drama	2353	126	995
2971	All That Jazz (1979)	Musical	2354	278	99
2972	Red Sorghum (Hong Gao Liang) (1987)	Drama|War	2355	261	2341
2973	Crimes and Misdemeanors (1989)	Comedy	2356	176	660
2975	Best Man, The (1999)	Drama	2357	238	304
2976	Bringing Out the Dead (1999)	Drama|Horror	2358	243	454
2977	Crazy in Alabama (1999)	Comedy|Drama	2359	185	653
2978	Three to Tango (1999)	Comedy|Romance	2360	206	2829
2979	Body Shots (1999)	Drama	2361	238	397
2981	Brother, Can You Spare a Dime? (1975)	Documentary	2362	234	464
2983	Ipcress File, The (1965)	Thriller	2363	295	1445
2984	On Any Sunday (1971)	Documentary	2364	234	2063
2985	Robocop (1987)	Action|Crime|Sci-Fi	2365	62	2391
2986	Robocop 2 (1990)	Action|Crime|Sci-Fi	2366	62	2392
2987	Who Framed Roger Rabbit? (1988)	Adventure|Animation|Film-Noir	2367	103	3050
2988	Melvin and Howard (1980)	Drama	2368	238	1798
2989	For Your Eyes Only (1981)	Action	2369	1	1028
2990	Licence to Kill (1989)	Action	2370	1	1620
2991	Live and Let Die (1973)	Action	2371	1	1654
2992	Rawhead Rex (1986)	Horror|Thriller	2372	277	2324
2993	Thunderball (1965)	Action	2373	1	2832
2994	City, The (1998)	Drama	2374	238	581
2995	House on Haunted Hill, The (1999)	Horror	2375	271	1359
2996	Music of the Heart (1999)	Drama	2376	238	1923
2997	Being John Malkovich (1999)	Comedy	2377	176	289
2998	Dreaming of Joseph Lees (1998)	Romance	2378	287	826
3000	Princess Mononoke, The (Mononoke Hime) (1997)	Action|Adventure|Animation	2379	3	2261
3002	My Best Fiend (Mein liebster Feind) (1999)	Documentary	2380	234	1926
3004	Bachelor, The (1999)	Comedy|Romance	2381	206	220
3005	Bone Collector, The (1999)	Thriller	2382	295	404
3006	Insider, The (1999)	Drama	2383	238	1435
3007	American Movie (1999)	Documentary	2384	234	119
3008	Last Night (1998)	Thriller	2385	295	1594
3010	Rosetta (1999)	Drama	2386	238	2422
3011	They Shoot Horses, Don't They? (1969)	Drama	2387	238	2799
3013	Bride of Re-Animator (1990)	Comedy|Horror	2388	195	446
3014	Bustin' Loose (1981)	Comedy	2389	176	480
3015	Coma (1978)	Thriller	2390	295	613
3016	Creepshow (1982)	Horror	2391	271	656
3017	Creepshow 2 (1987)	Horror	2392	271	657
3018	Re-Animator (1985)	Horror	2393	271	2326
3019	Drugstore Cowboy (1989)	Crime|Drama	2394	216	835
3020	Falling Down (1993)	Action|Drama	2395	64	935
3021	Funhouse, The (1981)	Horror	2396	271	1085
3022	General, The (1927)	Comedy	2397	176	1103
3024	Piranha (1978)	Horror|Sci-Fi	2398	275	2193
3025	Rough Night in Jericho (1967)	Western	2399	297	2425
3028	Taming of the Shrew, The (1967)	Comedy	2400	176	2760
3029	Nighthawks (1981)	Action|Drama	2401	64	2005
3030	Yojimbo (1961)	Comedy|Drama|Western	2402	191	3113
3031	Repossessed (1990)	Comedy	2403	176	2354
3032	Omega Man, The (1971)	Sci-Fi	2404	291	2061
3033	Spaceballs (1987)	Comedy|Sci-Fi	2405	210	2625
3034	Robin Hood (1973)	Animation|Children's	2406	144	2388
3035	Mister Roberts (1955)	Comedy|Drama|War	2407	190	1849
3036	Quest for Fire (1981)	Adventure	2408	96	2298
3037	Little Big Man (1970)	Comedy|Drama|Western	2409	191	1639
3038	Face in the Crowd, A (1957)	Drama	2410	238	927
3039	Trading Places (1983)	Comedy	2411	176	2885
3040	Meatballs (1979)	Comedy	2412	176	1789
3044	Dead Again (1991)	Mystery|Romance|Thriller	2413	283	725
3045	Peter's Friends (1992)	Comedy|Drama	2414	185	2171
3046	Incredibly True Adventure of Two Girls in Love, The (1995)	Comedy|Romance	2415	206	1423
3047	Experience Preferred... But Not Essential (1982)	Drama	2416	238	915
3048	Under the Rainbow (1981)	Comedy	2417	176	2939
3049	How I Won the War (1967)	Comedy|War	2418	213	1362
3050	Light It Up (1999)	Drama	2419	238	1629
3051	Anywhere But Here (1999)	Drama	2420	238	164
3052	Dogma (1999)	Comedy	2421	176	799
3053	Messenger: The Story of Joan of Arc, The (1999)	Drama|War	2422	261	1807
3054	Pokémon: The First Movie (1998)	Animation|Children's	2423	144	2215
3055	Felicia's Journey (1999)	Thriller	2424	295	969
3060	Commitments, The (1991)	Comedy|Drama	2425	185	616
3061	Holiday Inn (1942)	Comedy|Musical	2426	200	1323
3062	Longest Day, The (1962)	Action|Drama|War	2427	73	1669
3063	Poison Ivy (1992)	Thriller	2428	295	2211
3064	Poison Ivy: New Seduction (1997)	Thriller	2429	295	2213
3066	Tora! Tora! Tora! (1970)	War	2430	296	2871
3067	Women on the Verge of a Nervous Breakdown (1988)	Comedy|Drama	2431	185	3091
3068	Verdict, The (1982)	Drama	2432	238	2965
3069	Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)	Drama	2433	238	866
3070	Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)	Adventure|Comedy|Sci-Fi	2434	124	48
3071	Stand and Deliver (1987)	Drama	2435	238	2652
3072	Moonstruck (1987)	Comedy	2436	176	1872
3073	Sandpiper, The (1965)	Drama|Romance	2437	251	2456
3074	Jeremiah Johnson (1972)	Western	2438	297	1482
3075	Repulsion (1965)	Thriller	2439	295	2355
3076	Irma la Douce (1963)	Comedy	2440	176	1446
3077	42 Up (1998)	Documentary	2441	234	21
3078	Liberty Heights (1999)	Drama	2442	238	1619
3079	Mansfield Park (1999)	Drama	2443	238	1752
3081	Sleepy Hollow (1999)	Horror|Romance	2444	274	2570
3082	World Is Not Enough, The (1999)	Action|Thriller	2445	92	3099
3083	All About My Mother (Todo Sobre Mi Madre) (1999)	Comedy|Drama	2446	185	94
3086	March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)	Comedy	2447	176	1756
3087	Scrooged (1988)	Comedy	2448	176	2480
3088	Harvey (1950)	Comedy	2449	176	1263
3089	Bicycle Thief, The (Ladri di biciclette) (1948)	Drama	2450	238	322
3090	Matewan (1987)	Drama	2451	238	1774
3091	Kagemusha (1980)	Drama|War	2452	261	1516
3092	Chushingura (1962)	Drama	2453	238	564
3093	McCabe & Mrs. Miller (1971)	Drama|Western	2454	262	1785
3094	Maurice (1987)	Drama|Romance	2455	251	1778
3095	Grapes of Wrath, The (1940)	Drama	2456	238	1189
3096	My Man Godfrey (1957)	Comedy	2457	176	1948
3097	Shop Around the Corner, The (1940)	Comedy|Romance	2458	206	2536
3098	Natural, The (1984)	Drama	2459	238	1969
3099	Shampoo (1975)	Comedy|Romance	2460	206	2521
3100	River Runs Through It, A (1992)	Drama	2461	238	2379
3101	Fatal Attraction (1987)	Thriller	2462	295	956
3102	Jagged Edge (1985)	Thriller	2463	295	1469
3103	Stanley & Iris (1990)	Drama|Romance	2464	251	2654
3104	Midnight Run (1988)	Action|Adventure|Comedy|Crime	2465	10	1820
3105	Awakenings (1990)	Drama	2466	238	207
3106	Come See the Paradise (1990)	Drama|Romance	2467	251	614
3107	Backdraft (1991)	Action|Drama	2468	64	226
3108	Fisher King, The (1991)	Comedy|Drama|Romance	2469	187	993
3109	River, The (1984)	Drama	2470	238	2381
3110	Country (1984)	Drama	2471	238	645
3111	Places in the Heart (1984)	Drama	2472	238	2197
3112	'Night Mother (1986)	Drama	2473	238	2
3113	End of Days (1999)	Action|Thriller	2474	92	878
3114	Toy Story 2 (1999)	Animation|Children's|Comedy	2475	145	2883
3115	Flawless (1999)	Drama	2476	238	1001
3117	Ride with the Devil (1999)	Drama|Romance|War	2477	254	2374
3118	Tumbleweeds (1999)	Drama	2478	238	2910
3120	Distinguished Gentleman, The (1992)	Comedy	2479	176	789
3121	Hitch-Hiker, The (1953)	Film-Noir	2480	264	1321
3122	Santa Fe Trail (1940)	Drama|Romance|Western	2481	256	2460
3124	Agnes Browne (1999)	Comedy|Drama	2482	185	64
3125	End of the Affair, The (1999)	Drama	2483	238	880
3127	Holy Smoke (1999)	Drama	2484	238	1328
3128	Map of the World, A (1999)	Drama	2485	238	1753
3129	Sweet and Lowdown (1999)	Comedy|Drama	2486	185	2740
3130	Bonfire of the Vanities (1990)	Comedy	2487	176	405
3132	Daddy Long Legs (1919)	Comedy	2488	176	697
3133	Go West (1925)	Comedy	2489	176	1144
3134	Grand Illusion (Grande illusion, La) (1937)	Drama|War	2490	261	1188
3135	Great Santini, The (1979)	Drama	2491	238	1204
3137	Sea Wolves, The (1980)	Action|War	2492	94	2481
3138	Stealing Home (1988)	Drama	2493	238	2680
3139	Tarzan the Fearless (1933)	Action|Adventure	2494	2	2769
3140	Three Ages, The (1923)	Comedy	2495	176	2818
3141	Two Jakes, The (1990)	Drama	2496	238	2924
3142	U2: Rattle and Hum (1988)	Documentary|Musical	2497	236	2932
3143	Hell in the Pacific (1968)	Drama|War	2498	261	1288
3144	Glass Bottom Boat, The (1966)	Comedy|Romance	2499	206	1136
3145	Cradle Will Rock, The (1999)	Drama	2500	238	650
3146	Deuce Bigalow: Male Gigolo (1999)	Comedy	2501	176	767
3147	Green Mile, The (1999)	Drama|Thriller	2502	259	1208
3148	Cider House Rules, The (1999)	Drama	2503	238	566
3150	War Zone, The (1999)	Drama	2504	238	2998
3152	Last Picture Show, The (1971)	Drama	2505	238	1595
3153	7th Voyage of Sinbad, The (1958)	Action|Adventure|Fantasy	2506	23	24
3155	Anna and the King (1999)	Drama|Romance	2507	251	156
3156	Bicentennial Man (1999)	Comedy|Drama|Sci-Fi	2508	188	321
3157	Stuart Little (1999)	Children's|Comedy	2509	160	2709
3158	Emperor and the Assassin, The (Jing ke ci qin wang) (1999)	Drama	2510	238	874
3159	Fantasia 2000 (1999)	Animation|Children's|Musical	2511	152	942
3160	Magnolia (1999)	Drama	2512	238	1723
3161	Onegin (1999)	Drama	2513	238	2082
3163	Topsy-Turvy (1999)	Drama	2514	238	2870
3165	Boiling Point (1993)	Action|Drama	2515	64	403
3167	Carnal Knowledge (1971)	Drama	2516	238	506
3168	Easy Rider (1969)	Adventure|Drama	2517	126	856
3169	Falcon and the Snowman, The (1984)	Drama	2518	238	933
3171	Room at the Top (1959)	Drama	2519	238	2415
3173	Any Given Sunday (1999)	Drama	2520	238	163
3174	Man on the Moon (1999)	Comedy|Drama	2521	185	1743
3175	Galaxy Quest (1999)	Adventure|Comedy|Sci-Fi	2522	124	1093
3176	Talented Mr. Ripley, The (1999)	Drama|Mystery|Thriller	2523	250	2753
3177	Next Friday (1999)	Comedy	2524	176	1988
3178	Hurricane, The (1999)	Drama	2525	238	1378
3179	Angela's Ashes (1999)	Drama	2526	238	150
3181	Titus (1999)	Drama	2527	238	2851
3182	Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)	Documentary	2528	234	1882
3183	Third Miracle, The (1999)	Drama	2529	238	2810
3185	Snow Falling on Cedars (1999)	Drama	2530	238	2586
3186	Girl, Interrupted (1999)	Drama	2531	238	1132
3188	Life and Times of Hank Greenberg, The (1998)	Documentary	2532	234	1624
3189	My Dog Skip (1999)	Comedy	2533	176	1934
3190	Supernova (2000)	Adventure|Sci-Fi	2534	138	2731
3192	Terrorist, The (Malli) (1998)	Drama	2535	238	2784
3194	Way We Were, The (1973)	Drama	2536	238	3007
3196	Stalag 17 (1953)	Drama|War	2537	261	2649
3197	Presidio, The (1988)	Action	2538	1	2248
3198	Papillon (1973)	Drama	2539	238	2126
3199	Pal Joey (1957)	Comedy|Musical|Romance	2540	201	2117
3200	Last Detail, The (1973)	Comedy|Drama	2541	185	1591
3201	Five Easy Pieces (1970)	Drama	2542	238	996
3203	Dead Calm (1989)	Thriller	2543	295	726
3204	Boys from Brazil, The (1978)	Thriller	2544	295	423
3206	Against All Odds (1984)	Romance	2545	287	62
3208	Loaded Weapon 1 (1993)	Action|Comedy	2546	43	1657
3210	Fast Times at Ridgemont High (1982)	Comedy	2547	176	953
3211	Cry in the Dark, A (1988)	Drama	2548	238	680
3213	Batman: Mask of the Phantasm (1993)	Animation|Children's	2549	144	263
3214	American Flyers (1985)	Drama	2550	238	115
3217	Star Is Born, A (1937)	Drama	2551	238	2655
3218	Poison (1991)	Drama	2552	238	2210
3219	Pacific Heights (1990)	Thriller	2553	295	2113
3221	Draughtsman's Contract, The (1982)	Drama	2554	238	823
3222	Carmen (1984)	Drama	2555	238	505
3223	Zed & Two Noughts, A (1985)	Drama	2556	238	3123
3224	Woman in the Dunes (Suna no onna) (1964)	Drama	2557	238	3089
3225	Down to You (2000)	Comedy|Romance	2558	206	816
3230	Odessa File, The (1974)	Thriller	2559	295	2050
3235	Where the Buffalo Roam (1980)	Comedy	2560	176	3039
3238	Eye of the Beholder (1999)	Thriller	2561	295	919
3240	Big Tease, The (1999)	Comedy	2562	176	337
3241	Cup, The (Phörpa) (1999)	Comedy	2563	176	685
3243	Encino Man (1992)	Comedy	2564	176	877
3244	Goodbye Girl, The (1977)	Comedy|Romance	2565	206	1175
3245	I Am Cuba (Soy Cuba/Ya Kuba) (1964)	Drama	2566	238	1382
3246	Malcolm X (1992)	Drama	2567	238	1728
3247	Sister Act (1992)	Comedy|Crime	2568	177	2555
3248	Sister Act 2: Back in the Habit (1993)	Comedy	2569	176	2556
3249	Hand That Rocks the Cradle, The (1992)	Thriller	2570	295	1244
3250	Alive (1993)	Drama	2571	238	92
3251	Agnes of God (1985)	Drama|Mystery	2572	247	65
3252	Scent of a Woman (1992)	Drama	2573	238	2470
3253	Wayne's World (1992)	Comedy	2574	176	3009
3254	Wayne's World 2 (1993)	Comedy	2575	176	3010
3255	League of Their Own, A (1992)	Comedy|Drama	2576	185	1607
3256	Patriot Games (1992)	Action|Thriller	2577	92	2143
3257	Bodyguard, The (1992)	Action|Drama|Romance|Thriller	2578	69	400
3258	Death Becomes Her (1992)	Comedy	2579	176	737
3259	Far and Away (1992)	Drama|Romance	2580	251	947
3260	Howards End (1992)	Drama	2581	238	1368
3261	Singles (1992)	Comedy|Drama|Romance	2582	187	2553
3262	Twin Peaks: Fire Walk with Me (1992)	Drama|Mystery	2583	247	2920
3263	White Men Can't Jump (1992)	Comedy	2584	176	3047
3264	Buffy the Vampire Slayer (1992)	Comedy|Horror	2585	195	471
3265	Hard-Boiled (Lashou shentan) (1992)	Action|Crime	2586	56	1258
3266	Man Bites Dog (C'est arrivé près de chez vous) (1992)	Action|Comedy|Crime|Drama	2587	45	1732
3267	Mariachi, El (1992)	Action|Thriller	2588	92	1757
3268	Stop! Or My Mom Will Shoot (1992)	Action|Comedy	2589	43	2695
3269	Forever Young (1992)	Adventure|Romance|Sci-Fi	2590	137	1036
3270	Cutting Edge, The (1992)	Drama	2591	238	691
3271	Of Mice and Men (1992)	Drama	2592	238	2052
3272	Bad Lieutenant (1992)	Crime|Drama	2593	216	230
3273	Scream 3 (2000)	Horror|Mystery|Thriller	2594	273	2477
3274	Single White Female (1992)	Action	2595	1	2552
3275	Boondock Saints, The (1999)	Action|Comedy	2596	43	409
3276	Gun Shy (2000)	Comedy	2597	176	1222
3281	Brandon Teena Story, The (1998)	Documentary	2598	234	431
3282	Different for Girls (1996)	Comedy	2599	176	781
3283	Minnie and Moskowitz (1971)	Action	2600	1	1836
3284	They Might Be Giants (1971)	Comedy|Romance	2601	206	2798
3285	Beach, The (2000)	Adventure|Drama	2602	126	268
3286	Snow Day (2000)	Comedy	2603	176	2585
3287	Tigger Movie, The (2000)	Animation|Children's	2604	144	2837
3289	Not One Less (Yi ge dou bu neng shao) (1999)	Drama	2605	238	2034
3296	To Sir with Love (1967)	Drama	2606	238	2858
3298	Boiler Room (2000)	Drama	2607	238	402
3299	Hanging Up (2000)	Comedy|Drama	2608	185	1248
3300	Pitch Black (2000)	Action|Sci-Fi	2609	86	2195
3301	Whole Nine Yards, The (2000)	Comedy|Crime	2610	177	3054
3302	Beautiful People (1999)	Comedy	2611	176	276
3304	Blue Collar (1978)	Crime|Drama	2612	216	384
3306	Circus, The (1928)	Comedy	2613	176	571
3307	City Lights (1931)	Comedy|Drama|Romance	2614	187	576
3308	Flamingo Kid, The (1984)	Comedy|Drama	2615	185	998
3309	Dog's Life, A (1920)	Comedy	2616	176	798
3310	Kid, The (1921)	Action	2617	1	1530
3311	Man from Laramie, The (1955)	Western	2618	297	1741
3316	Reindeer Games (2000)	Action|Thriller	2619	92	2345
3317	Wonder Boys (2000)	Comedy|Drama	2620	185	3093
3318	Deterrence (1998)	Thriller	2621	295	765
3319	Judy Berlin (1999)	Drama	2622	238	1501
3320	Mifune (Mifunes sidste sang) (1999)	Comedy|Romance	2623	206	1823
3324	Drowning Mona (2000)	Comedy	2624	176	834
3325	Next Best Thing, The (2000)	Comedy|Drama	2625	185	1987
3326	What Planet Are You From? (2000)	Comedy|Sci-Fi	2626	210	3028
3327	Beyond the Mat (2000)	Documentary	2627	234	319
3328	Ghost Dog: The Way of the Samurai (1999)	Crime|Drama	2628	216	1118
3329	Year My Voice Broke, The (1987)	Drama	2629	238	3110
3330	Splendor in the Grass (1961)	Drama	2630	238	2643
3333	Killing of Sister George, The (1968)	Drama	2631	238	1541
3334	Key Largo (1948)	Crime|Drama|Film-Noir|Thriller	2632	218	1527
3338	For All Mankind (1989)	Documentary	2633	234	1023
3339	Cross of Iron (1977)	War	2634	296	669
3340	Bride of the Monster (1956)	Horror|Sci-Fi	2635	275	447
3341	Born Yesterday (1950)	Comedy	2636	176	411
3342	Birdy (1984)	Drama|War	2637	261	346
3343	And God Created Woman (1988)	Comedy|Drama|Romance	2638	187	140
3344	Blood Feast (1963)	Horror	2639	271	373
3345	Charlie, the Lonesome Cougar (1967)	Adventure|Children's	2640	106	539
3347	Never Cry Wolf (1983)	Drama	2641	238	1979
3349	Perils of Pauline, The (1947)	Comedy	2642	176	2163
3350	Raisin in the Sun, A (1961)	Drama	2643	238	2313
3351	Two Thousand Maniacs! (1964)	Horror	2644	271	2926
3354	Mission to Mars (2000)	Sci-Fi	2645	291	1845
3355	Ninth Gate, The (2000)	Thriller	2646	295	2020
3357	East-West (Est-ouest) (1999)	Drama|Romance	2647	251	854
3358	Defending Your Life (1991)	Comedy|Romance	2648	206	753
3359	Breaking Away (1979)	Drama	2649	238	441
3360	Hoosiers (1986)	Drama	2650	238	1343
3361	Bull Durham (1988)	Comedy	2651	176	473
3362	Dog Day Afternoon (1975)	Comedy|Crime|Drama	2652	178	796
3363	American Graffiti (1973)	Comedy|Drama	2653	185	117
3364	Asphalt Jungle, The (1950)	Crime|Film-Noir	2654	225	189
3365	Searchers, The (1956)	Western	2655	297	2482
3366	Where Eagles Dare (1969)	Action|Adventure|War	2656	38	3038
3367	Devil's Brigade, The (1968)	War	2657	296	772
3368	Big Country, The (1958)	Romance|Western	2658	290	327
3370	Betrayed (1988)	Drama|Thriller	2659	259	309
3371	Bound for Glory (1976)	Drama	2660	238	416
3372	Bridge at Remagen, The (1969)	Action|War	2661	94	448
3375	Destination Moon (1950)	Sci-Fi	2662	291	764
3379	On the Beach (1959)	Drama	2663	238	2066
3384	Taking of Pelham One Two Three, The (1974)	Action	2664	1	2752
3385	Volunteers (1985)	Comedy	2665	176	2982
3386	JFK (1991)	Drama|Mystery	2666	247	1460
3387	Who's Harry Crumb? (1989)	Comedy	2667	176	3052
3388	Harry and the Hendersons (1987)	Comedy	2668	176	1262
3389	Let's Get Harry (1986)	Action|Adventure	2669	2	1613
3391	Who's That Girl? (1987)	Comedy	2670	176	3053
3392	She-Devil (1989)	Comedy	2671	176	2530
3393	Date with an Angel (1987)	Comedy|Fantasy	2672	192	715
3394	Blind Date (1987)	Comedy|Romance	2673	206	368
3395	Nadine (1987)	Comedy	2674	176	1958
3396	Muppet Movie, The (1979)	Children's|Comedy	2675	160	1911
3397	Great Muppet Caper, The (1981)	Children's|Comedy	2676	160	1202
3398	Muppets Take Manhattan, The (1984)	Children's|Comedy	2677	160	1914
3399	Sesame Street Presents Follow That Bird (1985)	Children's|Comedy	2678	160	2495
3400	We're Back! A Dinosaur's Story (1993)	Animation|Children's	2679	144	3011
3401	Baby... Secret of the Lost Legend (1985)	Adventure|Sci-Fi	2680	138	217
3402	Turtle Diary (1985)	Drama	2681	238	2912
